,2017-01-07,2017-01-14,2017-01-21,2017-01-28,2017-02-04,2017-02-11,2017-02-18,2017-02-25,2017-03-04,2017-03-11,2017-03-18,2017-03-25,2017-04-01,2017-04-08,2017-04-15,2017-04-22,2017-04-29,2017-05-06,2017-05-13,2017-05-20,2017-05-27,2017-06-03,2017-06-10,2017-06-17,2017-06-24,2017-07-01,2017-07-08,2017-07-15,2017-07-22,2017-07-29,2017-08-05,2017-08-12,2017-08-19,2017-08-26,2017-09-02,2017-09-09,2017-09-16,2017-09-23,2017-09-30,2017-10-07,2017-10-14,2017-10-21,2017-10-28,2017-11-04,2017-11-11,2017-11-18,2017-11-25,2017-12-02,2017-12-09,2017-12-16,2017-12-23,2017-12-30,2018-01-06,2018-01-13,2018-01-20,2018-01-27,2018-02-03,2018-02-10,2018-02-17,2018-02-24,2018-03-03,2018-03-10,2018-03-17,2018-03-24,2018-03-31,2018-04-07,2018-04-14,2018-04-21,2018-04-28,2018-05-05,2018-05-12,2018-05-19,2018-05-26,2018-06-02,2018-06-09,2018-06-16,2018-06-23,2018-06-30,2018-07-07,2018-07-14,2018-07-21,2018-07-28,2018-08-04,2018-08-11,2018-08-18,2018-08-25,2018-09-01,2018-09-08,2018-09-15,2018-09-22,2018-09-29,2018-10-06,2018-10-13,2018-10-20,2018-10-27,2018-11-03,2018-11-10,2018-11-17,2018-11-24,2018-12-01,2018-12-08,2018-12-15,2018-12-22,2018-12-29,2019-01-05,2019-01-12,2019-01-19,2019-01-26,2019-02-02,2019-02-09,2019-02-16,2019-02-23,2019-03-02,2019-03-09,2019-03-16,2019-03-23,2019-03-30,2019-04-06,2019-04-13,2019-04-20,2019-04-27,2019-05-04,2019-05-11,2019-05-18,2019-05-25,2019-06-01,2019-06-08,2019-06-15,2019-06-22,2019-06-29,2019-07-06,2019-07-13,2019-07-20,2019-07-27,2019-08-03,2019-08-10,2019-08-17,2019-08-24,2019-08-31,2019-09-07,2019-09-14,2019-09-21,2019-09-28,2019-10-05,2019-10-12,2019-10-19,2019-10-26,2019-11-02,2019-11-09,2019-11-16,2019-11-23,2019-11-30,2019-12-07,2019-12-14,2019-12-21,2019-12-28,2020-01-04,2020-01-11,2020-01-18,2020-01-25,2020-02-01,2020-02-08,2020-02-15,2020-02-22,2020-02-29,2020-03-07,2020-03-14,2020-03-21,2020-03-28,2020-04-04,2020-04-11,2020-04-18,2020-04-25,2020-05-02,2020-05-09,2020-05-16,2020-05-23,2020-05-30,2020-06-06,2020-06-13,2020-06-20,2020-06-27,2020-07-04,2020-07-11,2020-07-18,2020-07-25,2020-08-01,2020-08-08,2020-08-15,2020-08-22,2020-08-29,2020-09-05,2020-09-12,2020-09-19,2020-09-26,2020-10-03,2020-10-10,2020-10-17,2020-10-24,2020-10-31,2020-11-07,2020-11-14,2020-11-21,2020-11-28,2020-12-05,2020-12-12,2020-12-19,2020-12-26
AL,560.8790631725858,632.5340219238616,608.4241199953009,583.7753749955882,634.9903746995557,641.0817965706344,631.0602981631899,667.2077147216062,663.1904775628398,629.3894524605219,638.099329009764,684.6869794065655,709.4309544787874,696.2958591726691,749.1241351260567,711.2986199133852,694.6785223953848,714.9584603505996,698.8794348385267,708.2751679956464,752.7870919457162,733.086029505386,704.4745557132045,710.3601692794748,643.2171581422562,722.8010656980731,851.7768698552857,668.811572729489,684.647768040862,680.6617711322507,705.5588813405662,652.9762454491773,705.746581460954,714.3855337010906,762.0769121943005,728.1724358817455,683.6124454380272,659.1433723420985,718.2708704105555,707.0488768466569,649.5021636838804,642.6819927046959,580.8830489605431,669.3456837414493,650.7019549548029,575.762256868117,752.609897680088,588.3126312720356,580.468968702168,577.057707195115,651.5622608863141,665.4815876207006,631.2363854108605,616.6724734243168,614.8403140532604,632.0318909042628,643.1217023788837,681.4632604344652,676.9035258994721,697.283084058678,690.2799409266058,671.548623664008,696.5789113557929,715.2293461421876,754.858542451712,744.6413695624126,765.4344056390173,769.9340137561103,749.8588826976168,800.8999633324578,855.8914819392775,804.972496041818,833.9072940372494,840.5441008795694,828.9341666129793,807.0301141361921,816.1676698493561,820.0110487695467,928.6814690990497,785.1211806342236,787.630192291851,783.9927716099668,771.8307251779906,775.8189888831204,773.8617738201898,763.7194415330155,821.7441476186674,825.5187907742446,812.338726911026,801.8891079917211,735.3905264156733,781.7141990279548,816.7251374043774,729.1224348266577,695.4532643081255,756.9830686740356,705.3311947604494,639.7204452809103,797.1956732824739,667.2357126853193,629.1503685674679,634.1845957019301,698.7379189263348,819.5162053557557,699.3198423886934,656.8936425476851,620.5559910968865,635.239977720884,678.7940973344854,691.3329248997986,664.8039090814491,669.1018687514276,701.1845874661873,692.3154270092032,713.4930217945146,744.0977255303143,727.4645898925451,736.5816430719076,723.7177951455243,760.8262418033697,785.6681379436397,788.0935754499233,744.6360483255803,766.9057103897475,884.1859686377207,885.8310336335138,782.96429552153,809.0695973868959,805.872686206867,845.0439683679124,1014.1837300868691,820.90697026867,811.7159575599705,838.4195722075565,839.8476260127877,797.1248042176987,819.3604471907757,805.4740162422429,846.6663961679649,882.460428710512,816.4050369921374,809.8646507005776,865.3985587535914,813.9711113723199,821.478678309642,765.9398362661484,753.6932968466683,724.541339994732,740.8145364078931,703.4237474683141,682.3648265385993,891.1186333193687,694.3713148379693,651.7978026784778,699.3606865033686,841.1412308981996,715.7194355057438,623.7428224088279,656.6775499601531,643.2147006756777,668.44291683546,719.3509063863061,675.6735318104897,697.7248452383826,734.6712354513229,724.6826154133465,858.3392784757322,977.044425561193,916.8119930195234,952.3722577384418,881.6656251688656,900.9076914675522,957.82499414342,1003.7351500138818,1040.2730032766096,1031.056090220071,1081.041992840157,1118.955827762811,1018.4590511498737,1030.046742375038,1070.364220839517,976.1963442813715,1161.2696845594749,1011.8850931972285,1024.9412055668893,997.4261025367688,1000.933632097832,1026.2485832554507,988.4879630130683,963.9082791838082,900.3810556003161,990.4566922013169,992.7485459069406,932.206460876235,910.2238879775107,881.6394147082182,872.758271470071,855.5094822154101,872.8629761363104,875.7970448669489,800.1395225584367,801.2565754261327,801.5926507968586,934.2327455304038,745.2440279606313,740.6207178397593,746.3268249827436,818.9947047660036
AR,695.1095812870283,662.1277289003192,676.0568658713096,670.6476048933265,751.8144492550467,703.996497131644,698.744285943858,713.9490839278315,734.6212433974639,732.9981579794121,728.3068389053662,791.8496344821996,798.3326963393336,788.8701276240687,866.1559252969344,793.4630529388699,794.5989233649635,787.2900211756983,844.4123374676315,813.3562616650252,894.263532012552,914.4638161723979,858.2280789516196,876.9890638137842,845.500993978214,896.6953993965401,1038.7372777888088,811.6875824200409,830.284909230948,831.6750835141519,805.815893772487,783.7779729476441,790.8232814026004,829.9239060384366,857.0509170568115,863.9871838460914,775.0700235723704,807.3414657519291,810.1408874807995,800.8823455060834,820.461976724516,760.3743594265546,738.0754921271517,738.4723625376218,716.2885779043712,721.3844381374046,823.4319442729901,691.2895553669996,654.6986298309596,701.5036193385143,765.9612832876595,693.8484789712436,660.7357323503824,668.3214878711749,686.7792899064615,665.3932893583726,753.8647793916165,703.2837876491285,693.6512046155992,708.4337957503532,701.7370391851407,731.7237927725539,756.2526987159392,762.8723089153536,811.2808913062009,756.5738439576149,758.1900045153839,778.8449624284661,797.709926630054,875.1337386392546,878.4980186317042,910.385619368285,972.6444847113341,981.5610834716596,904.8471246338959,936.7021146368256,908.7918457794818,964.7895251687089,1103.3145707796994,942.6524199569857,878.4830652316816,877.0337324079142,885.9922655660966,866.0031424682409,837.4034998532719,818.4984283750935,921.3423262456537,923.0025973480898,832.0015370972623,837.949605727433,813.2900471614387,851.8602955615902,855.8489716445467,758.246778748946,773.789263699675,782.0398410022686,751.7958742386977,695.4080908254855,812.3155962358474,683.4238052637511,667.8746358723973,693.6441014088367,756.1976616606487,770.6035141570667,715.3612806133373,644.6964297552431,637.1707046941156,648.5092827191268,703.2285132064447,663.1573551074775,637.1700708494767,654.7132674855156,681.1263869746664,648.0216906164844,696.7272984774501,737.8140347131593,722.9223784360674,726.2333686329803,728.6815241647098,768.2430572897031,757.3671272800913,763.1236926670952,761.3472501876881,799.1833686225704,930.9002661088439,925.458932232402,822.697968008913,881.0165139945152,861.7444627111702,884.4311935323225,1065.878763793933,925.497930776885,860.1500083357389,893.9593007613662,880.7737752409075,863.0833420305054,872.8435081120065,874.5519231115497,919.4990835954876,962.3898093945115,843.3104730702534,858.4590684407656,842.0346859058002,852.6039773893485,817.6707940095615,802.7864041299305,746.1908641387873,775.0586325661816,781.7722944332216,753.5464436402463,756.0432020542625,899.0505339267299,767.0042529020009,735.1041154460925,777.6420818949272,904.48475334323,816.8926798514336,688.5057058153077,715.6453258105643,714.6540075608826,775.6212893986243,756.4753394565272,733.4457386504553,748.6428479774128,746.2991021829962,811.5610590903887,880.6941854214898,1034.902054879923,950.1146129539858,939.1531509541414,995.6873949173961,978.330428616559,1017.9718511835727,1061.310245832222,1107.4283875938095,1017.4570079450195,1132.710432960793,1143.0594261083504,1095.6594022242361,1092.7198427845926,1122.3512823855813,1046.803353497544,1189.4575309302213,1109.3246182827793,1024.1397447068928,1023.553665387853,1021.32281709255,1023.5206462012625,993.4729434914425,1000.8975051949407,1015.2563235270696,992.3414847219092,1030.6059059692318,952.4184144271487,914.9967364125928,958.3931580392814,936.7987752545945,931.3584551136761,877.9413685695439,865.0749645279304,892.0668578004685,898.301773263082,912.0593728825814,971.6746067217307,800.7288490851464,806.6609997353479,810.125978226171,853.8653544743561
AZ,1822.7698030979682,1635.9502179197889,1710.5706385224173,1655.1180161648992,1944.370169104807,2284.0321903487043,1709.9514860954007,1769.6350018019289,1819.849916434873,1939.0957231556092,2201.14663340493,2128.9147233883277,2015.7760750976374,1991.1065818927798,2133.7204757594914,2130.0497885882387,1894.7229330112018,2057.349364215509,2102.8487028039995,1834.09628342055,2263.980855027824,2459.6049941146844,1828.8225195740388,1955.8798169436486,2023.1350362276419,2121.9144879525716,2633.7559086291667,1689.3244302270373,1810.525779070934,1813.1450114095032,1846.9874082646907,1856.4314716475756,1837.1785969921693,1929.1108072424574,2163.6677883914117,2297.5302613444655,1787.8918475145263,1893.179238008155,1824.1750178926245,1911.8526648654583,1911.3980120976983,1931.8270092347996,2012.5737972464776,2085.310427412728,1991.2870779104715,2008.4484401586158,2507.302926660503,1926.1123235791692,1652.4395290044995,1781.2263382470935,2111.1799784850623,2290.428053973786,1577.8113459791664,1355.6086103159769,1417.958173327256,1421.3035622124319,1650.2933912555964,1800.7416878849162,1450.2982038390533,1466.199070555377,1500.1567502153828,1578.1129393164665,1651.9317857336043,1693.359386247624,1804.6394374626295,1836.7061738678476,1640.8031084814297,1651.6635313993424,1694.211747775023,1777.7061767062305,1706.807837638736,1667.3299339362222,1815.371468135743,1893.1856822118207,1622.679774521875,1637.177687867933,1684.410550622669,1684.3685376195444,1945.895424954303,1595.9710451853396,1572.7202790952374,1624.4773091096106,1636.4382551091778,1605.8578951363243,1638.880167754894,1574.653554890717,1722.007751743214,1837.6143387721406,1645.4381587495918,1609.253955297931,1630.8381229962927,1660.483367787052,1561.3292466599846,1556.4215170116483,1680.546568300011,1673.8274256250727,1703.6686699517493,1620.9090879791497,1965.7785184893885,1538.4737939208749,1463.6109470070226,1472.863949558962,1629.009905144755,1908.369432030309,1671.2872454637052,1338.3049661284228,1460.4362293067752,1490.0489422293795,1694.0900346308297,1722.876047223207,1423.540409632664,1483.6563580700138,1573.7895704111215,1618.2077982247076,1579.444106871161,1670.877080182304,1716.8639375589382,1683.506122823977,1670.246913886821,1730.9255112647666,1835.4428880121961,1730.427921638716,1681.8180490467653,1600.0531897718,1756.3336920550819,1876.1783750275727,1654.2887710965424,1715.824123614032,1731.879973429788,1698.0180939831562,2060.3903143420234,1786.0423589583268,1673.2498778929569,1648.484294942453,1681.256006901308,1658.0113855884472,1685.0178143737796,1673.3476749975598,1788.0009071879329,1922.427278022359,1625.2552352327136,1669.0976752483768,1649.5857671328672,1705.8946072084982,1714.3936262318132,1697.229198674414,1709.8659283230086,1752.973460011634,1704.9845684188833,1695.9316353311394,1640.2711299331368,2033.0053584488965,1616.5981006729044,1503.6051475877787,1600.0054116278616,2098.6304143707225,1835.4003013484748,1372.6724422497691,1522.5146039011747,1580.4018671544584,1776.794621025345,1877.9530315120096,1562.379502466062,1704.8641066027649,1668.209158006622,1783.8886037864554,1918.0703326961898,2341.6316401519157,2028.9515235720337,2146.838144542345,2220.7103312364,2170.7941510583346,2260.0825707592785,2441.6552407781164,2525.7078448493858,2320.216820034864,2437.218901152206,2550.9001229904593,2161.994669905571,2152.913708167496,2189.236315576968,2207.206397409496,2432.1997509987023,2231.2783034976333,2021.4601938654323,2050.8420743859556,2078.250679653029,2094.33354047565,2102.8504586075323,2094.8276480520312,2044.048167384225,2202.0308555760794,2255.47850808323,2020.7312360879878,2007.3731038104277,2019.5700296152831,2006.0174844643568,1972.7464369743375,1997.703450422958,2066.096442118115,1995.275919793033,1793.4210216088118,1974.2786564622206,2345.6794457272536,1815.1123322039077,1720.6006284512212,1787.3711231011891,2114.5429856456058
CA,1467.749912732653,1414.3542467932498,1407.0210610061633,1368.5264015672292,1534.7539508752423,1710.4065011323132,1400.6886630680297,1371.2036038474646,1402.889230013452,1480.633344062954,1665.6649410294797,1609.5134357856093,1585.0254218165294,1627.3040033970603,1675.471746791657,1762.2518061328335,1686.460523124312,1868.5468875723861,1672.359123862799,1715.293064653646,1891.5201758138214,2107.396087725032,1753.0867057978799,1896.8775735557294,2019.0196579493665,1956.2931897453598,2719.563146567844,1806.746054909228,1867.2979591496255,1865.3085291547513,1876.0636656464446,1837.574118668346,1742.2715684426455,1890.2022709241858,1987.3145133626049,2032.12352119085,1815.2890154563788,1652.853133332753,1652.5449894064245,1687.97242636976,1720.783555334934,1696.5587013490454,1797.6788998364937,1709.0156027575524,1505.7316123609025,1491.4425430411368,2072.557425364703,1641.0287697859108,1413.1030899805232,1463.5124212786818,1811.9318590079135,2079.335363828215,1862.2733280129355,1285.6543799642945,1454.4904087260309,1426.4595495040937,1619.2689481572727,1951.1914406864005,1501.9357912343983,1484.290914163004,1444.0273300517295,1457.6636351942725,1525.6105483425895,1551.896966675237,1716.284742940672,1856.0525182218212,1727.8188326145469,1767.3774252506198,1792.4293887305255,1826.7137669984352,1838.5962621438746,1766.370954202823,1828.339677479553,2226.6095786781802,1905.5130358730887,2031.0036697195583,2018.7046096442693,1999.8556209929586,2671.9879599496126,2200.1085514053248,1983.643300318146,2006.2013031829194,2008.2619489485132,1991.4051008506506,1982.4784574215125,1900.814166154261,1976.1516526332234,2163.0378370158655,1947.34589859934,1836.637535928672,1760.4063143169747,1779.5825864286858,1714.7228472733625,1735.9838533365407,1854.1592067883728,1829.9363180868795,1734.459031279152,1643.452607772589,2129.5907655699666,1661.8836036928005,1437.5346192633401,1537.0217209312405,1702.977383134968,2259.1792783494307,1976.039916937881,1324.2207906012864,1436.5816871161128,1539.0010067893652,1584.4260279537725,1770.946413490776,1378.6450961237083,1436.2673012759328,1453.0473196977764,1432.1660102149892,1521.4157493341559,1654.281669853072,1609.8518297331357,1686.2238827665099,1696.1392569915106,1879.4558916497483,1889.1720278911484,1754.1851744629803,1787.092954535562,1704.7619096270746,1735.0749785434155,1976.948781771656,1813.0567725401627,2077.472037590088,2019.7684928003175,1942.5974348701166,2555.2585953930375,2248.947732544254,2010.1277001370938,2059.5011092826076,2085.049458437003,2047.3064854195072,2038.7019683896651,2000.9272087826007,2122.3321093188842,2315.8486327428946,1933.926909077282,1906.7341012696295,1821.1874556109294,1795.3658396311587,1830.5741233570982,1793.57688789798,1882.4406301802776,1890.9391378055052,1747.021948413983,1744.3857885276718,1704.4723920022916,2061.090842813818,1617.982181517628,1478.8729010030522,1613.5434954972786,2187.995368408067,2091.689669574247,1335.5493982894534,1506.6314947331211,1583.149177948313,1654.9347477283895,1956.3326077282854,1542.6108270195884,1634.3382365345258,1636.8611743885044,1655.2607726676274,1773.4764456090093,2292.1794533886323,1934.505981948395,2045.940912914619,2019.5211912910727,2050.7850678153654,2300.766541102307,2501.0036068257596,2697.972470357928,2494.9254011848825,2605.32672789128,2889.4456719329464,2406.2422217609883,2484.430245329071,2538.9014024552425,2573.510348143187,2925.982084452366,2720.4548419469947,2478.822729211453,2459.362558033636,2480.4275363860006,2470.798376929677,2521.098346640415,2550.998163282432,2425.3284721005944,2551.7037203436585,2697.466250562269,2258.4967012548723,2313.1084446240516,2329.606439159385,2223.693421209236,2252.006351384237,2171.0134656903806,2242.9472081236336,2101.8733846089285,1823.5827003396273,1948.0031381755443,2352.3079695889896,1871.1224562085051,1775.5031882081068,1837.6611837917403,2135.988714005703
CT,755.3693568965015,979.6429618877138,992.8543366464263,1002.8332648551209,1120.3429237209978,1290.5675541955322,1009.9197150850233,1065.1970485592674,970.6027803167252,1057.4981829809917,1297.2431338036654,981.9300715479501,973.4911759411285,1049.7312578835438,1451.6226145982764,1094.9682975349165,1288.1470032199231,1280.7935836931154,1190.244134844229,1427.521759868045,1647.7110295952634,1582.7223175935394,1405.5991413408972,1620.235764795033,1704.477773393842,1935.316586358162,2426.889120093858,1507.231689355013,1684.8993784459708,1482.7192230849403,1644.2483562073705,1507.1350702292568,1581.689754893995,1654.7052625360802,1563.1410923797814,1560.5523755775382,1353.9945235597395,1386.2165233276028,1369.9073650417124,1362.1159547396496,1279.984843590855,1273.6586432750182,1292.0623184021244,1192.4431525199295,1074.889392115994,1155.576642235783,1697.241543472319,1010.0341418043724,1106.73567461945,1161.5580397873644,1852.7983535810395,1479.09535826752,997.9099496866407,792.0585779064224,838.8910184857068,833.1281084657804,994.2645796318362,1073.118372848861,833.5922815377269,810.5602222483984,849.6514168067552,941.8683915171489,1019.9656688153493,878.6949876959245,1065.602785285672,872.1549062553963,919.6211305607153,872.3291458757385,987.973453928029,1165.1984958402327,1084.5343190704657,1023.0982285952728,1489.1469652235423,1394.7770267631927,1171.1436939395933,1323.0787702386706,1372.554544125149,1465.118040475109,2148.9488782222893,1331.24016116352,1317.3993660290844,1249.122148823072,1288.8490310034226,1305.2957409709952,1231.6794778306682,1269.3350347224311,1414.699664768769,1426.099094256667,1146.5682461156432,1118.03200225763,1027.9679231709952,1089.874538954298,1053.5447780342959,991.5216467259427,1020.059411060147,1018.1998939194903,947.4653412957961,994.9431207653087,1454.186403967754,865.9988861281745,912.4747270603627,971.6508837938865,1300.226899022568,1469.8244906141188,1108.4088096496841,807.8063592825259,1011.4739142410609,837.0893234544207,1006.6096366342113,1073.2458809810987,881.8398843230744,879.875666990606,882.8625592310747,907.6822118378278,1006.5976528777352,937.7603022934289,924.7750366005275,945.7967533161386,756.8548589745717,635.9126683847501,819.4775287074639,961.4589465301273,1066.7927345684845,1060.2565203027784,1476.12359420261,1625.1658504166803,1332.2359441419344,1435.7892694323623,1375.9458377959304,1559.5924713817647,2368.130709100474,1488.2016688533502,1568.192996263074,1469.157951611672,1481.1090512185765,1439.9902633026045,1367.1166848549265,1398.9923754194622,1497.855188148719,1406.159183002353,1190.2803682234585,1202.258836021741,1221.1430334620125,1146.7358302654225,1098.0632379792378,1118.8495618249897,1083.6873942303234,1074.0392240299293,1004.1977594160651,978.5631039269496,1068.0059897841443,1511.678337588078,915.3453240684094,987.1029149601815,1200.5720389466253,1684.7289284721833,1231.1369599166655,855.9878012048998,924.3469834905118,892.8900101823635,1035.9885332185047,1135.6581704357782,894.3674010633669,928.5117823693599,941.423048687598,995.3638645978872,1490.9637584625034,1876.1591183401988,1240.453561083718,1361.6554816285602,1463.807995351103,1392.383666513574,1451.2353535657471,1497.4917622230564,1549.6665263537443,1565.9405983355396,1805.4889765850676,1926.49963747502,1732.7700911896068,1890.981528618352,1977.6464979498235,1948.9201528718065,2519.032040086145,1683.9608548814385,1829.4785148572196,1866.3942031173694,1843.065754306456,1661.7839599817778,1773.8671274737462,1593.261289438671,1564.2180405067988,1771.0851526033175,1714.6300597917045,1422.8848596386163,1401.2968396411197,1349.7931626048082,1302.2880263202248,1269.8694555674826,1258.210102163019,1257.9827464435327,1199.581521175079,1169.003564148927,1178.7072492826533,1488.635790253539,1045.631739501854,1092.9996860139438,1275.0176695678626,1693.872663342809
DE,948.3733794872421,1025.1708538298985,1009.5574119751114,1174.956184265934,1473.1061176269623,1173.9869188011053,1218.466767131767,1308.938156695953,1210.803598933138,1372.1697501371832,1058.412695568044,1355.8213970895508,1350.297798617239,1689.2919732477264,2201.0352183720247,1832.7697568209292,2011.2154823229869,2199.5665055926984,2589.7407992909757,2017.7464056900235,2996.1443828125175,2228.064594281727,2638.7649980906067,2719.1119832007716,2631.781951557805,3199.253084286853,3000.710810396476,3149.3421180493774,2911.485327728644,2302.6865143181935,2674.0715066595444,2528.6641930009123,2668.8829765452615,2739.3094108154687,2774.447057128288,1992.2262949996216,1952.368662460105,2013.6697875985813,1910.9368094212823,1741.8609330669715,2149.4211360686504,1951.0321795644709,1965.5390962356307,1548.3005947828906,1528.002454065246,1775.495453021539,1732.9007164848554,1573.890376860381,1560.773834821705,1569.1849288554756,2735.846445083826,1822.0608358438672,1015.6810405590323,1206.7190867558188,992.6636777497524,1284.35145710226,1478.67887950103,1104.793442933429,1172.4006888254544,1182.5769190695519,1159.5413173061063,1260.3140473521066,1107.6954187337533,1130.15426973409,1525.6145496138208,1229.1599976014923,1479.4826864093488,1517.7739668531565,1657.0732872219387,1734.296452604492,1577.6199179481666,1562.6648324193452,2300.301404963687,1842.0844738661308,1806.0174976393132,2001.2171805829933,1867.8008519331079,2168.4042267075038,2516.7744225026204,1922.3773708931649,1911.0062500045224,1967.5541783542155,1729.094147353246,2026.1917140674516,2079.522976665455,1699.2108298977591,2137.4056072408257,1692.041965984928,1604.5104528907325,1449.6676685193738,1554.2097692506634,1356.3655456731697,1513.2514246765818,1494.6938514423318,1324.4062454435716,1311.4807833866398,1263.6339420797976,1507.1691690990608,1729.2252277584782,1252.0891552995076,1336.7602024443663,1573.9104701735353,2119.5393032216125,1742.2188942746216,1431.3768690375882,1111.6041911783345,1048.8373622251274,1183.2292998636392,1304.187101391897,1129.8223189316097,1413.1512943922726,1244.6887275540748,1100.4330612630015,1315.5165705307047,1229.0156702222364,1419.8052680889602,1291.4367102785989,1326.841626947605,1598.6365763479832,1981.6217203875988,1845.0765297850212,1696.2130413771579,1716.9634459789854,1777.5857299438937,2468.4639634522255,1990.392327107151,2020.194447240692,2049.1699905369996,2015.8446594873333,2376.7654816063146,2554.2520976879473,2044.4516033039488,2096.664621001534,2048.7896716965215,2183.070111968229,2159.87437348843,1975.5201938374764,2259.8731254936038,2321.5453288028634,1958.6881763319277,2093.795997267532,1653.1897533947647,1847.9018195922642,1747.4526735097463,1653.2366062951544,1343.5666876017906,1451.621601202626,1574.9406790131025,1297.651110507247,1375.5546902916383,1446.877143789824,1812.501667886192,1260.8916727612739,1337.0601061162265,1751.9511417219996,1721.0863343354383,1466.6335860623178,1104.104216156635,1035.4940518196847,1059.4569923504687,1370.7427627654297,1080.8180652001188,1059.4454769997985,1037.9105245841695,1210.916031620956,1075.3894824631564,1880.7066751736775,2485.2238502956748,1229.146297756032,1367.2219736037387,1355.842692062823,1283.6284480054974,1357.932769254742,1468.0454105852675,1540.7873074792146,1852.8039266799094,1919.5273665693087,1965.4759960867937,2320.7519710463735,2285.584377500699,2162.2815968927134,2386.904202247998,3336.0762466461806,2198.588009889923,2253.4138930354943,2127.4279943901756,2188.7115513371514,2040.3645004348946,2224.926386884701,2123.3567024384415,2183.8615682809955,2841.4364030963575,2164.3482149038387,2242.479321453959,1813.4729825976851,1846.6739720902337,1883.2164773918332,1806.6155113848647,1911.3133302060248,1524.024655748861,1751.5210208688936,1561.5885831342848,1858.3570263012568,1713.752645214139,1269.4594655972282,1378.5467355527728,1435.4998025770906,1879.996867984828
FL,561.9722514928145,607.0458751604168,644.9934691159885,616.4810946053152,682.2354268962583,674.5394059504589,654.949927425469,693.1298297131214,679.8000456460716,683.1334382654748,701.6239548633217,714.2019209883128,732.5621392018842,721.532974114121,752.4910042766322,717.0563664876415,690.0907507884287,730.025178338795,709.4412406429905,719.6058136157682,760.0664387794411,699.4555984197528,637.7312809689749,684.4914515412479,704.6693451308491,748.9022318428658,818.6081764056614,665.5461724265198,661.7456091383207,691.5748433915337,665.583076044623,694.4045100734595,687.6734249348497,657.973327359801,695.2319696781939,881.651810096703,549.1576458248479,662.5741036218271,674.6741401959264,674.4905481047302,703.7101389299679,688.5798877346957,719.9609484957653,704.722658766847,697.9460003740032,651.3155181631374,837.3823199023452,686.2137414663757,696.0701425036312,716.7469812416252,951.7694500510166,910.604799316913,904.7391095303627,879.4955914469372,894.1782340262221,886.5275305942924,921.7399486321108,923.7888792600022,965.6522506079721,998.907337116483,1002.5537282773545,940.6014249911168,980.2769447080573,969.8982726126571,1001.692068875331,1009.0960850404031,951.5297673996618,967.4328039599394,960.1878199938114,1019.9895229770715,953.1857855141583,931.1799966647883,975.1490179362272,956.3552274000967,973.0291515600561,977.7129818254238,977.3962172016064,974.6452073542691,1098.7402636903519,972.441490618051,963.7095464325376,959.0303252936308,962.3635814184968,953.7093049557251,951.1589377255459,920.1086303921032,967.6653781315337,916.420655044848,944.3186183859732,947.8960167320216,972.3845298686268,987.5040332517312,960.051857626757,982.8789011900284,945.6637957086554,939.3661285561385,954.0749756851802,916.2767564747157,1048.46220414294,850.7555578046129,917.9416892259521,889.0634573589756,976.9295879837825,1131.7445693593245,983.1238967836581,844.710551065653,855.7015172301202,813.2809417504635,897.8172797086062,904.7682804493026,907.7300333503324,958.0522792780338,956.269747481686,938.5761152816203,991.4595971367265,944.2279692599861,975.1378084022275,982.5394612744249,997.9510564731827,993.5014245849596,1013.2613775598517,984.2690403218145,993.5992293845134,975.0180774510729,1062.6011658194666,1029.095805084248,944.1717975982918,971.5076740777541,986.3431409492309,999.9130429530513,1139.606354409965,961.3339748251576,976.4455021486326,972.4704007926845,964.0729816579676,967.5455619965832,946.8688517182987,955.6629144444526,1065.9831276958473,912.3018894797535,928.1150090871201,927.6478543607884,956.2677930829573,945.0543024296862,939.402431796805,942.2074727434981,956.016725653126,974.0873587694788,914.1728242033626,859.1898312886121,874.7701055663724,1050.962702707419,870.2360949363647,902.8100633847703,942.1485834459749,1131.5755355002996,982.3017501312321,850.2974081855211,897.6795286197946,849.8620372578207,898.7379896757802,894.0970471699261,942.4788107363262,937.1837154567785,927.5431875155945,990.099921136959,1138.6839353473442,1335.0730958840088,1111.5118494202993,1120.4611825955812,1116.588139511201,1126.7279149252156,1165.1894988822382,1240.4530926594011,1225.3384461516575,1184.5449225775772,1246.682786587481,1165.1439850567583,1087.3412524878481,1139.9683843315458,1177.8965680069714,1170.310357193909,1288.2748223947888,1101.666663121828,1111.3775120333694,1120.2225894398441,1124.3825276730888,1113.8349315888925,1102.2186625687248,1075.4052120590777,1063.967438769912,1142.509141410205,1039.1930482615917,1030.095732709262,1062.6471883510367,1014.678375134388,1061.7305511421052,1072.590045660415,1009.2822176574518,1079.101948045728,1021.8699079240612,1003.6082859925372,987.4470365788821,1195.7410653584473,937.4919092947886,976.3736233133078,989.4190674120554,1062.7895901144873
